https://www.amazon.com/Maxcraft-60626-8-oz-Stubby-Hammer/dp/B0042D6HLW/ref=sr_1_10/140-0337957-2815560?s=power-hand-tools&ie=UTF8&qid=1536506156&sr=1-10&keywords=HAMMER,MAXCRAFT,Maxcraft 60626 8-oz. Stubby Claw Hammer,"

#22,310 in Tools & Home Improvement (See top 100)

#17 in Tools & Home Improvement > Power & Hand Tools > Hand Tools > Hammers > Claw Hammers


","
                        B0042D6HLW
                "
https://www.amazon.com/H-B-Smith-GH99-Hammer-Tubular/dp/B000I1VDQ6/ref=sr_1_11/140-0337957-2815560?s=power-hand-tools&ie=UTF8&qid=1536506156&sr=1-11&keywords=HAMMER,HB Smith,H.B. Smith GH99 8 oz Hammer - Tubular Steel Handle,"

#19,079 in Tools & Home Improvement (See top 100)

#13 in Tools & Home Improvement > Power & Hand Tools > Hand Tools > Hammers > Claw Hammers


","
                        B000I1VDQ6
                "
https://www.amazon.com/Construction-Rubberized-Contractors-Automotive-Maintenance/dp/B01MS1KOEA/ref=sr_1_12/140-0337957-2815560?s=power-hand-tools&ie=UTF8&qid=1536506156&sr=1-12&keywords=HAMMER,Bastex,"16 oz Fiber Glass Claw Hammer Heavy Duty Construction Shock Resistant Rubberized Non Slip Handle for Contractors, General Laborers, Repair Men, Automotive Mechanics, Household Maintenance by BASTEX","

#8,670 in Tools & Home Improvement (See top 100)

#6 in Tools & Home Improvement > Power & Hand Tools > Hand Tools > Hammers > Claw Hammers


","
                        B01MS1KOEA
                "
https://www.amazon.com/Stanley-STHT51304-20Oz-Fiberglass-Hammer/dp/B01MDP4946/ref=sr_1_13/140-0337957-2815560?s=power-hand-tools&ie=UTF8&qid=1536506156&sr=1-13&keywords=HAMMER,Stanley,"Stanley STHT51304 20Oz Rip Claw Fiberglass Hammer,","

#62,120 in Tools & Home Improvement (See top 100)

#45 in Tools & Home Improvement > Power & Hand Tools > Hand Tools > Hammers > Claw Hammers


","
                        B01MDP4946
                "
https://www.amazon.com/Stanley-STHT51246-20-Ounce-Steel-Hammer/dp/B00B5A1VVG/ref=sr_1_14/140-0337957-2815560?s=power-hand-tools&ie=UTF8&qid=1536506156&sr=1-14&keywords=HAMMER,Stanley,Stanley STHT51246 20-Ounce Steel Hammer,"

#33,819 in Tools & Home Improvement (See top 100)

#26 in Tools & Home Improvement > Power & Hand Tools > Hand Tools > Hammers > Claw Hammers


","
                        B00B5A1VVG
                "
https://www.amazon.com/Great-Neck-Fiberglass-Handle-Hammer/dp/B000FP8E1C/ref=sr_1_15/140-0337957-2815560?s=power-hand-tools&ie=UTF8&qid=1536506156&sr=1-15&keywords=HAMMER,Great Neck,Great Neck Saw Fiberglass Handle Claw Hammer 8 Oz,"

#18,261 in Tools & Home Improvement (See top 100)

#12 in Tools & Home Improvement > Power & Hand Tools > Hand Tools > Hammers > Claw Hammers


","
                        B000FP8E1C
                "
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_tools_sr_pg1_1?ie=UTF8&adId=A05115901C1QDCMOON7M4&url=https%3A%2F%2Fwww.amazon.com%2FTopBuilt-Ounce-Hammer-Fiberglass-Handle%2Fdp%2FB072FNWRQG%2Fref%3Dsr_1_16_sspa%2F140-0337957-2815560%3Fs%3Dpower-hand-tools%26ie%3DUTF8%26qid%3D1536506156%26sr%3D1-16-spons%26keywords%3DHAMMER%26psc%3D1&qualifier=1536506156&id=5605058439086703&widgetName=sp_mtf,TopBuilt,TopBuilt 16 Ounce Rip Claw Hammer with Fiberglass Handle 25027,"

#89,494 in Tools & Home Improvement (See top 100)

#69 in Tools & Home Improvement > Power & Hand Tools > Hand Tools > Hammers > Claw Hammers


","
                        B072FNWRQG
                "
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_tools_sr_pg1_2?ie=UTF8&adId=A0303271DBVZ0IG5KOPQ&url=https%3A%2F%2Fwww.amazon.com%2FARKSEN-Electric-Demolition-Concrete-Carrying%2Fdp%2FB00R8PAM0S%2Fref%3Dsr_1_17_sspa%2F140-0337957-2815560%3Fs%3Dpower-hand-tools%26ie%3DUTF8%26qid%3D1536506156%26sr%3D1-17-spons%26keywords%3DHAMMER%26psc%3D1&qualifier=1536506156&id=5605058439086703&widgetName=sp_mtf,ARKSEN,ARKSEN 2800W Electric Demolition Jack Hammer DIY Heavy Duty Concrete Breaker Point & Chisel Gloves w/Carrying Case,"

#36,290 in Tools & Home Improvement (See top 100)

#160 in Tools & Home Improvement > Power & Hand Tools > Power Tools > Drills


","
                        B00R8PAM0S
                "
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_tools_sr_pg1_3?ie=UTF8&adId=A09935131Q47GLUF5QSXX&url=https%3A%2F%2Fwww.amazon.com%2FARKSEN-Construction-Electric-Demolition-Concrete%2Fdp%2FB015RN4KK0%2Fref%3Dsr_1_18_sspa%2F140-0337957-2815560%3Fs%3Dpower-hand-tools%26ie%3DUTF8%26qid%3D1536506156%26sr%3D1-18-spons%26keywords%3DHAMMER%26psc%3D1&qualifier=1536506156&id=5605058439086703&widgetName=sp_mtf,ARKSEN,ARKSEN 3600W Construction Electric Demolition Concrete Jack Hammer Spade Shovel Bit with Case,"

#209,378 in Tools & Home Improvement (See top 100)

#700 in Tools & Home Improvement > Power & Hand Tools > Power Tools > Drills


","
                        B015RN4KK0
                "
https://www.amazon.com/Stanley-STHT51512-Curve-Fiberglass-Hammer/dp/B01MEHSCEM/ref=sr_1_19/140-0337957-2815560?s=power-hand-tools&ie=UTF8&qid=1536506156&sr=1-19&keywords=HAMMER,Stanley,"Stanley STHT51512 16 Oz Curve Claw Fiberglass Hammer,","

#9,039 in Tools & Home Improvement (See top 100)

#7 in Tools & Home Improvement > Power & Hand Tools > Hand Tools > Hammers > Claw Hammers


","
                        B01MEHSCEM
                "
https://www.amazon.com/Stanley-STHT51512-Curve-Fiberglass-Hammer/dp/B01MEHSCEM/ref=sr_1_19/140-0337957-2815560?s=power-hand-tools&ie=UTF8&qid=1536506156&sr=1-19&keywords=HAMMER,Stanley,"Stanley STHT51512 16 Oz Curve Claw Fiberglass Hammer,","

#9,039 in Tools & Home Improvement (See top 100)

#7 in Tools & Home Improvement > Power & Hand Tools > Hand Tools > Hammers > Claw Hammers


","
                        B01MEHSCEM
                "
https://www.amazon.com/Stalwart-75-HT3001-Tubular-Steel-Hammer/dp/B01C8PTOX8/ref=sr_1_20/140-0337957-2815560?s=power-hand-tools&ie=UTF8&qid=1536506156&sr=1-20&keywords=HAMMER,Stalwart,Stalwart 75-HT3001 16 oz Tubular Steel Claw Hammer,"
                        1.65 pounds (View shipping rates and policies)
                        ","
                        12.6 x 5.2 x 1.2 inches
                        "
